Date (mm/dd/yyyy),Facility,Order received time,Order type,Pick/pack start time,Package ID,Package committed time,Zip Body,Call: Takeoff clearance,Flight ID,Flight launched time,Delivery status,Delivery time,Recovery (or flight failure) time,Mission failure (if applicable),Fulfillment off-nominal event - 1,Fulfillment off-nominal event - 2,Flight off-nominal event - 1,Flight off-nominal event - 2,Flight off-nominal event - 3,Flight off-nominal event - 4,Downtime events - 1,Downtime events - 2,Comments,UTC Date
3/9/2020,Presby Hospital Donkokrom (via Ekye Health Centre),3/9/2020 11:25:54,Resupply - Medical,3/9/2020 11:33:58,14378,3/9/2020 11:35:52,198,,5-15524,3/9/2020 11:39:02,Nominal delivery,3/9/2020 12:30:07,3/9/2020 13:27:20,,,,,,,,,,,3/9/2020 11:25:54
3/9/2020,Presby Hospital Donkokrom (via Ekye Health Centre),3/9/2020 11:25:54,Resupply - Medical,3/9/2020 11:31:43,14391,3/9/2020 11:32:38,243,,5-15596,3/9/2020 11:35:04,Nominal delivery,3/9/2020 12:26:13,3/9/2020 13:24:00,,,,,,,,,,,3/9/2020 11:25:54
3/9/2020,Gboloo Kofi CHPS,3/9/2020 11:23:20,Resupply - Medical,3/9/2020 12:04:04,14600,3/9/2020 12:07:26,226,,5-15623,3/9/2020 12:10:36,Nominal delivery,3/9/2020 12:29:45,3/9/2020 12:49:51,,,,,,,,,,,3/9/2020 11:23:20
3/9/2020,Gboloo Kofi CHPS,3/9/2020 11:23:20,Resupply - Medical,3/9/2020 12:04:04,14600,3/9/2020 12:07:26,172,,5-15622,3/9/2020 11:47:49,Nominal delivery,3/9/2020 12:29:45,3/9/2020 12:03:21,,,,,,,,,,,3/9/2020 11:23:20
3/9/2020,Asuboni Rails Health Centre,3/9/2020 11:13:01,Resupply - Medical,3/9/2020 11:32:25,14599,3/9/2020 11:34:12,229,,5-156221,3/9/2020 11:37:06,Nominal delivery,3/9/2020 12:31:47,3/9/2020 12:52:02,,,,,,,,,,,3/9/2020 11:13:01
3/9/2020,Ekye Central CHPS (via Ekye Health Centre),3/9/2020 11:09:49,Resupply - Medical,3/9/2020 11:49:57,14595,3/9/2020 11:51:16,228,,5-15634,3/9/2020 11:55:05,Nominal delivery,3/9/2020 13:16:37,3/9/2020 13:44:13,,,,,,,,,,,3/9/2020 11:09:49
3/9/2020,Sekyere CHPS,3/9/2020 10:31:49,Resupply - Medical,3/9/2020 11:20:57,14644,3/9/2020 11:24:53,210,,5-15629,3/9/2020 11:28:14,Nominal delivery,3/9/2020 11:58:37,3/9/2020 12:29:25,,,,,,,,,,,3/9/2020 10:31:49
3/9/2020,Sekyere CHPS,3/9/2020 10:31:49,Resupply - Medical,3/9/2020 11:03:38,14627,3/9/2020 11:05:22,249,,5-15624,3/9/2020 11:07:55,Nominal delivery,3/9/2020 11:46:28,3/9/2020 12:16:34,,,,,,,,,,,3/9/2020 10:31:49
3/9/2020,Sekyere CHPS,3/9/2020 10:31:49,Resupply - Medical,3/9/2020 10:59:53,13567,3/9/2020 11:02:14,202,,5-15601,3/9/2020 11:04:44,Nominal delivery,3/9/2020 11:44:29,3/9/2020 12:11:30,,,,,,,,,,,3/9/2020 10:31:49
3/9/2020,Sekyere CHPS,3/9/2020 10:31:49,Resupply - Medical,3/9/2020 10:57:44,14181,3/9/2020 10:58:51,246,,5-15633,3/9/2020 11:01:12,Nominal delivery,3/9/2020 11:35:31,3/9/2020 12:06:05,,,,,,,,,,,3/9/2020 10:31:49
3/9/2020,Sekyere CHPS,3/9/2020 10:31:49,Resupply - Medical,3/9/2020 10:52:51,13578,3/9/2020 10:55:14,226,,5-15636,3/9/2020 10:58:19,Nominal delivery,3/9/2020 11:29:58,3/9/2020 12:02:01,,,,,,,,,,,3/9/2020 10:31:49
3/9/2020,Sekyere CHPS,3/9/2020 10:31:49,Resupply - Medical,3/9/2020 10:49:47,13503,3/9/2020 10:50:57,241,,5-15634,3/9/2020 10:53:56,Nominal delivery,3/9/2020 11:23:58,3/9/2020 11:55:00,,,,,,,,,,,3/9/2020 10:31:49
3/9/2020,Sekyere CHPS,3/9/2020 10:31:49,Resupply - Medical,3/9/2020 10:40:36,13545,3/9/2020 10:43:44,228,,5-15632,3/9/2020 10:47:15,Nominal delivery,3/9/2020 11:18:50,3/9/2020 11:49:57,,,,,,,,,,,3/9/2020 10:31:49
3/9/2020,Nkawkaw Amanfrom CHPS,3/9/2020 09:54:34,Resupply - Medical,3/9/2020 10:06:59,14137,3/9/2020 10:09:50,250,,5-15602,3/9/2020 10:12:26,Nominal delivery,3/9/2020 10:58:11,3/9/2020 11:44:00,,,,,,,,,,,3/9/2020 09:54:34
3/9/2020,APEDWA H/C (via Apedwa HC),3/9/2020 09:46:12,Resupply - Medical,3/9/2020 10:00:36,14579,3/9/2020 10:02:22,198,,5-15618,3/9/2020 10:05:25,Nominal delivery,3/9/2020 10:13:34,3/9/2020 10:23:36,,,,,,,,,,,3/9/2020 09:46:12
3/9/2020,Nkawkaw Amanfrom CHPS,3/9/2020 07:53:33,Resupply - Medical,3/9/2020 08:30:03,14570,3/9/2020 08:31:21,210,,515628,3/9/2020 08:33:56,Nominal delivery,3/9/2020 09:20:06,3/9/2020 10:06:35,,,,,,,,,,,3/9/2020 07:53:33
3/9/2020,Nkawkaw Amanfrom CHPS,3/9/2020 07:53:33,Resupply - Medical,3/9/2020 08:13:19,14572,3/9/2020 08:16:36,243,,5-15626,3/9/2020 08:25:36,Nominal delivery,3/9/2020 09:11:21,3/9/2020 09:57:37,,,,,,,,,,,3/9/2020 07:53:33
3/8/2020,Awenare Health Centre,3/8/2020 15:45:54,Emergency - Medical,3/8/2020 15:47:52,13620,3/8/2020 15:50:10,236,,5-15608,3/8/2020 15:53:04,Nominal delivery,3/8/2020 16:19:16,3/8/2020 16:42:21,,,,,,,,,,,3/8/2020 15:45:54
3/8/2020,Danteng Health Centre,3/8/2020 14:17:22,Resupply - Medical,3/8/2020 14:26:24,14631,3/8/2020 14:30:51,226,,5-15507,3/8/2020 14:34:37,Nominal delivery,3/8/2020 15:25:06,3/8/2020 16:20:58,,,,,,,,,,,3/8/2020 14:17:22
3/8/2020,Kwabeng Health Center,3/8/2020 10:53:12,Resupply - Medical,3/8/2020 11:05:22,14629,3/8/2020 11:07:49,194,,5-15578,3/8/2020 11:13:49,Nominal delivery,3/8/2020 11:47:29,3/8/2020 12:17:22,,,,,,,,,,,3/8/2020 10:53:12
3/8/2020,Kwabeng Health Center,3/8/2020 10:53:12,Resupply - Medical,3/8/2020 11:03:30,14642,3/8/2020 11:04:53,241,,5-15579,3/8/2020 11:10:31,Nominal delivery,3/8/2020 11:42:26,3/8/2020 12:13:53,,,,,,,,,,,3/8/2020 10:53:12
3/8/2020,Kwabeng Health Center,3/8/2020 10:53:12,Resupply - Medical,3/8/2020 11:01:53,13574,3/8/2020 11:03:49,210,,5-15519,3/8/2020 11:07:00,Nominal delivery,3/8/2020 11:39:39,3/8/2020 12:10:38,,,,,,,,,,,3/8/2020 10:53:12
3/8/2020,Kwabeng Health Center,3/8/2020 10:53:12,Resupply - Medical,3/8/2020 10:59:21,13510,3/8/2020 11:01:51,249,,5-15566,3/8/2020 11:05:59,Nominal delivery,3/8/2020 11:36:34,3/8/2020 12:07:42,,,,,,,,,,,3/8/2020 10:53:12
3/8/2020,Kwabeng Health Center,3/8/2020 10:53:12,Resupply - Medical,3/8/2020 10:57:56,13491,3/8/2020 11:01:41,250,,5-15562,3/8/2020 11:03:47,Nominal delivery,3/8/2020 11:33:11,3/8/2020 12:05:07,,,,,,,,,,,3/8/2020 10:53:12
3/8/2020,Kwabeng Health Center,3/8/2020 10:53:12,Emergency - Medical,3/8/2020 10:55:48,13546,3/8/2020 10:57:56,243,,5-15572,3/8/2020 11:00:27,Nominal delivery,3/8/2020 11:30:18,3/8/2020 12:02:05,,,,,,,,,,,3/8/2020 10:53:12
3/8/2020,Awenare Health Centre,3/8/2020 10:31:02,Resupply - Medical,3/8/2020 10:37:39,14578,3/8/2020 10:39:55,198,,5-15565,3/8/2020 10:45:30,Nominal delivery,3/8/2020 11:13:38,3/8/2020 11:38:22,,,,,,,,,,,3/8/2020 10:31:02
3/8/2020,Awenare Health Centre,3/8/2020 10:31:02,Resupply - Medical,3/8/2020 10:35:53,13548,3/8/2020 10:37:59,236,,5-15568,3/8/2020 10:42:00,Nominal delivery,3/8/2020 11:09:05,3/8/2020 11:33:39,,,,,,,,,,,3/8/2020 10:31:02
3/8/2020,Awenare Health Centre,3/8/2020 10:31:02,Resupply - Medical,3/8/2020 10:32:38,14596,3/8/2020 10:36:04,226,,5-15553,3/8/2020 10:38:42,Nominal delivery,3/8/2020 11:04:17,3/8/2020 11:29:51,,,,,,,,,,,3/8/2020 10:31:02
3/8/2020,Anyinam Health Centre,3/8/2020 08:57:35,Resupply - Medical,3/8/2020 09:14:42,14162,3/8/2020 09:53:21,246,,5-15573,3/8/2020 09:23:00,Nominal delivery,3/8/2020 10:00:08,3/8/2020 10:31:42,,,,,,,,,,,3/8/2020 08:57:35
3/8/2020,Anyinam Health Centre,3/8/2020 08:57:35,Resupply - Medical,3/8/2020 09:12:37,13392,3/8/2020 09:14:39,210,,5-15571,3/8/2020 09:19:30,Nominal delivery,3/8/2020 09:55:41,3/8/2020 10:25:04,,,,,,,,,,,3/8/2020 08:57:35
3/8/2020,Anyinam Health Centre,3/8/2020 08:57:35,Resupply - Medical,3/8/2020 09:09:51,14201,3/8/2020 09:12:20,249,,5-15586,3/8/2020 09:16:03,Nominal delivery,3/8/2020 09:48:24,3/8/2020 10:18:06,,,,,,,,,,,3/8/2020 08:57:35
3/8/2020,Anyinam Health Centre,3/8/2020 08:57:35,Resupply - Medical,3/8/2020 09:07:50,14138,3/8/2020 09:09:46,194,,5-15569,3/8/2020 09:12:53,Nominal delivery,3/8/2020 09:42:49,3/8/2020 10:14:14,,,,,,,,,,,3/8/2020 08:57:35
3/8/2020,Anyinam Health Centre,3/8/2020 08:57:35,Resupply - Medical,3/8/2020 09:05:19,14551,3/8/2020 09:07:29,241,,5-15592,3/8/2020 09:10:15,Nominal delivery,3/8/2020 09:37:34,3/8/2020 10:06:57,,,,,,,,,,,3/8/2020 08:57:35
3/7/2020,Anyinam Health Centre,3/7/2020 15:05:29,Resupply - Medical,3/7/2020 15:12:38,14567,3/7/2020 15:13:25,246,,5-15547,3/7/2020 15:17:14,Nominal delivery,3/7/2020 15:43:57,3/7/2020 16:12:50,,,,,,,,,,,3/7/2020 15:05:29
3/7/2020,Asamankese Government Hospital,3/7/2020 14:02:05,Emergency - Medical,3/7/2020 14:03:16,14192,3/7/2020 14:06:02,241,,5-15536,3/7/2020 14:09:02,Nominal delivery,3/7/2020 14:44:22,3/7/2020 15:16:17,,,,,,,,,,,3/7/2020 14:02:05
3/6/2020,Akorabo HC,3/6/2020 16:19:02,Resupply - Medical,3/6/2020 16:21:36,14574,3/6/2020 16:26:26,246,,5-15462,3/6/2020 16:44:13,Nominal delivery,3/6/2020 16:54:27,3/6/2020 17:07:22,,,,,,,,,,,3/6/2020 16:19:02
3/6/2020,Kukua CHPS,3/6/2020 15:48:31,Resupply - Medical,3/6/2020 16:15:41,14593,3/6/2020 16:16:49,243,,5-15496,3/6/2020 16:53:32,Nominal delivery,3/6/2020 17:06:23,3/6/2020 17:22:52,,,,,,,,,,,3/6/2020 15:48:31
3/6/2020,Kukua CHPS,3/6/2020 15:48:31,Resupply - Medical,3/6/2020 16:12:18,14568,3/6/2020 16:15:08,198,,5-15342,3/6/2020 16:58:29,Nominal delivery,3/6/2020 17:11:08,3/6/2020 17:27:16,,,,,,,,,,,3/6/2020 15:48:31
3/6/2020,Kukua CHPS,3/6/2020 15:48:31,Resupply - Medical,3/6/2020 16:10:18,14175,3/6/2020 16:12:09,250,,5-15495,3/6/2020 16:49:50,Nominal delivery,3/6/2020 17:02:32,3/6/2020 17:19:06,,,,,,,,,,,3/6/2020 15:48:31
3/6/2020,Kukua CHPS,3/6/2020 15:48:31,Resupply - Medical,3/6/2020 16:07:50,14577,3/6/2020 16:10:16,194,,5-15486,3/6/2020 16:40:23,Nominal delivery,3/6/2020 16:54:47,3/6/2020 17:11:01,,,,,,,,,,,3/6/2020 15:48:31
3/6/2020,Kukua CHPS,3/6/2020 15:48:31,Resupply - Medical,3/6/2020 16:05:47,14185,3/6/2020 16:07:32,226,,5-15445,3/6/2020 16:18:20,Nominal delivery,3/6/2020 16:33:04,3/6/2020 16:49:00,,,,,,,,,,,3/6/2020 15:48:31
3/6/2020,Kukua CHPS,3/6/2020 15:48:31,Resupply - Medical,3/6/2020 16:01:29,14177,3/6/2020 16:03:12,228,,5-15361,3/6/2020 16:11:07,Nominal delivery,3/6/2020 16:28:22,3/6/2020 16:44:24,,,,,,,,,,,3/6/2020 15:48:31
3/6/2020,Kukua CHPS,3/6/2020 15:48:31,Resupply - Medical,3/6/2020 15:59:29,13564,3/6/2020 16:01:10,241,,5-15460,3/6/2020 16:08:10,Nominal delivery,3/6/2020 16:23:40,3/6/2020 16:39:07,,,,,,,,,,,3/6/2020 15:48:31
3/6/2020,Kukua CHPS,3/6/2020 15:48:31,Resupply - Medical,3/6/2020 15:57:00,14179,3/6/2020 15:59:17,229,,5-15324,3/6/2020 16:04:33,Nominal delivery,3/6/2020 16:20:26,3/6/2020 16:35:50,,,,,,,,,,,3/6/2020 15:48:31
3/6/2020,Kukua CHPS,3/6/2020 15:48:31,Resupply - Medical,3/6/2020 15:54:55,13569,3/6/2020 15:56:49,202,,5-15336,3/6/2020 15:59:37,Nominal delivery,3/6/2020 16:17:00,3/6/2020 16:33:45,,,,,,,,,,,3/6/2020 15:48:31
3/6/2020,Kukua CHPS,3/6/2020 15:48:31,Resupply - Medical,3/6/2020 15:50:55,13482,3/6/2020 15:54:46,249,,5-15489,3/6/2020 15:57:31,Nominal delivery,3/6/2020 16:13:10,3/6/2020 16:31:20,,,,,,,,,,,3/6/2020 15:48:31
3/6/2020,Koransang CHPS,3/6/2020 14:49:58,Emergency - Medical,3/6/2020 14:56:36,14160,3/6/2020 14:59:38,202,,5-15484,3/6/2020 15:01:42,Nominal delivery,3/6/2020 15:16:42,3/6/2020 15:29:42,,,,,,,,,,,3/6/2020 14:49:58
3/6/2020,Akote CHPS,3/6/2020 12:58:49,Resupply - Medical,3/6/2020 13:17:37,14591,3/6/2020 13:17:48,250,,5-15419,3/6/2020 00:00:00,Nominal delivery,3/6/2020 13:29:55,3/6/2020 13:40:00,,,,,,,,,,,3/6/2020 12:58:49
3/6/2020,Begoro Hospital,3/6/2020 12:55:47,Emergency - Blood,3/6/2020 13:10:32,14190,3/6/2020 13:14:45,241,,5-15479,3/6/2020 13:17:56,Nominal delivery,3/6/2020 13:57:20,3/6/2020 14:35:34,,,,,,,,,,,3/6/2020 12:55:47
3/6/2020,Begoro Hospital,3/6/2020 12:55:47,Emergency - Blood,3/6/2020 13:04:13,14550,3/6/2020 13:08:22,229,,5-15482,3/6/2020 13:12:06,Nominal delivery,3/6/2020 13:52:40,3/6/2020 14:30:28,,,,,,,,,,,3/6/2020 12:55:47
3/6/2020,Begoro Hospital,3/6/2020 12:55:47,Emergency - Blood,3/6/2020 13:03:45,14117,3/6/2020 13:03:53,202,,5-15483,3/6/2020 13:09:38,Nominal delivery,3/6/2020 13:48:01,3/6/2020 14:25:37,,,,,,,,,,,3/6/2020 12:55:47
3/6/2020,Begoro Hospital,3/6/2020 12:55:47,Emergency - Blood,3/6/2020 12:59:24,14569,3/6/2020 13:02:53,228,,5-15469,3/6/2020 13:07:22,Nominal delivery,3/6/2020 13:42:32,3/6/2020 14:20:43,,,,,,,,,,,3/6/2020 12:55:47
3/6/2020,Awenare Health Centre,3/6/2020 12:49:34,Emergency - Medical,3/6/2020 12:57:31,14197,3/6/2020 12:58:03,249,,5-15371,3/6/2020 13:05:02,Nominal delivery,3/6/2020 13:34:13,3/6/2020 13:57:50,,,,,,,,,,,3/6/2020 12:49:34
3/6/2020,Awenare Health Centre,3/6/2020 12:49:34,Emergency - Medical,3/6/2020 12:54:54,14178,3/6/2020 12:56:07,243,,5-15465,3/6/2020 12:59:15,Nominal delivery,3/6/2020 13:24:42,3/6/2020 13:48:43,,,,,,,,,,,3/6/2020 12:49:34
3/6/2020,Awenare Health Centre,3/6/2020 12:49:34,Emergency - Medical,3/6/2020 12:50:44,14558,3/6/2020 12:55:46,194,,5-15481,3/6/2020 13:02:21,Nominal delivery,3/6/2020 13:29:05,3/6/2020 13:52:58,,,,,,,,,,,3/6/2020 12:49:34
3/6/2020,Ntunkum CHPS,3/6/2020 11:49:00,Resupply - Medical,3/6/2020 11:55:57,14556,3/6/2020 11:58:09,250,,5-15478,3/6/2020 12:01:45,Nominal delivery,3/6/2020 12:08:10,3/6/2020 12:14:38,,,,,,,,,,,3/6/2020 11:49:00
3/6/2020,Anyinam Health Centre,3/6/2020 10:12:11,Resupply - Medical,3/6/2020 10:37:13,14557,3/6/2020 10:17:01,249,,5-15456,3/6/2020 10:22:37,Nominal delivery,3/6/2020 10:52:17,3/6/2020 11:20:46,,,,,,,,,,,3/6/2020 10:12:11
3/6/2020,Anyinam Health Centre,3/6/2020 10:12:11,Resupply - Medical,3/6/2020 10:15:37,14159,3/6/2020 10:15:41,243,,5-15477,3/6/2020 10:19:49,Nominal delivery,3/6/2020 10:47:54,3/6/2020 11:16:42,,,,,,,,,,,3/6/2020 10:12:11
3/6/2020,New Tafo GH,3/6/2020 07:38:53,Resupply - Blood,3/6/2020 07:55:59,14183,3/6/2020 07:58:15,198,,5-15467,3/6/2020 08:02:38,Nominal delivery,3/6/2020 08:22:47,3/6/2020 08:40:55,,,,,,,,,,,3/6/2020 07:38:53
3/5/2020,Hawa Memorial Hospital,3/5/2020 18:45:00,Emergency - Blood,3/5/2020 18:48:49,14546,3/5/2020 18:51:01,249,,5-15385,3/5/2020 18:54:54,Nominal delivery,3/5/2020 19:10:35,3/5/2020 19:24:20,,,,,,,,,,,3/5/2020 18:45:00
3/5/2020,SDA Hospital (via Oyoko HC),3/5/2020 16:02:39,Emergency - Blood,3/5/2020 16:08:20,14687,3/5/2020 16:09:57,241,,5-15343,3/5/2020 16:30:23,Nominal delivery,3/5/2020 16:46:38,3/5/2020 17:00:05,,,,,,,,,,,3/5/2020 16:02:39
3/5/2020,SDA Hospital (via Oyoko HC),3/5/2020 16:02:39,Emergency - Blood,3/5/2020 16:07:31,13572,3/5/2020 16:07:38,250,,5-15448,3/5/2020 16:33:50,Nominal delivery,3/5/2020 16:49:54,3/5/2020 17:06:27,,,,,,,,,,,3/5/2020 16:02:39
3/5/2020,Akorley chps (via Akorley CHPS),3/5/2020 15:45:55,Resupply - Medical,3/5/2020 16:05:30,14245,3/5/2020 16:06:10,172,,5-15387,3/5/2020 16:39:09,Nominal delivery,3/5/2020 17:19:24,3/5/2020 17:58:58,,,,,,,,,,,3/5/2020 15:45:55
3/5/2020,PONPONYA CHPS (via Ponponya CHPS),3/5/2020 15:26:26,Resupply - Medical,3/5/2020 15:56:02,13507,3/5/2020 15:58:55,249,,5-15444,3/5/2020 16:02:58,Nominal delivery,3/5/2020 16:39:01,3/5/2020 17:10:43,,,,,,,,,,,3/5/2020 15:26:26
3/5/2020,PONPONYA CHPS (via Ponponya CHPS),3/5/2020 15:26:26,Resupply - Medical,3/5/2020 15:46:59,14130,3/5/2020 15:50:09,228,,5-15436,3/5/2020 15:55:58,Nominal delivery,3/5/2020 16:31:42,3/5/2020 17:03:52,,,,,,,,,,,3/5/2020 15:26:26
3/5/2020,Enyiresi Hospital,3/5/2020 15:04:34,Emergency - Blood,3/5/2020 15:08:13,14547,3/5/2020 15:10:27,172,,5-15441,3/5/2020 15:14:02,Nominal delivery,3/5/2020 15:48:11,3/5/2020 16:15:01,,,,,,,,,,,3/5/2020 15:04:34
3/5/2020,Akpamu CHPS,3/5/2020 12:55:33,Resupply - Medical,3/5/2020 12:57:37,14650,3/5/2020 13:07:36,198,,5-15437,3/5/2020 13:10:52,Nominal delivery,3/5/2020 13:45:10,3/5/2020 14:21:09,,,,,,,,,,,3/5/2020 12:55:33
3/5/2020,Bukunor HC,3/5/2020 12:17:19,Resupply - Medical,3/5/2020 12:23:00,14643,3/5/2020 12:26:02,241,,5-15422,3/5/2020 12:31:54,Nominal delivery,3/5/2020 13:07:20,3/5/2020 13:45:53,,,,,,,,,,,3/5/2020 12:17:19
3/5/2020,Bukunor HC,3/5/2020 12:17:19,Resupply - Medical,3/5/2020 12:20:26,14535,3/5/2020 12:21:16,202,,5-15425,3/5/2020 12:28:49,Nominal delivery,3/5/2020 13:03:44,3/5/2020 13:41:36,,,,,,,,,,,3/5/2020 12:17:19
3/5/2020,Bukunor HC,3/5/2020 12:17:19,Resupply - Medical,3/5/2020 12:20:11,14640,3/5/2020 12:20:55,243,,5-15416,3/5/2020 12:24:38,Nominal delivery,3/5/2020 12:59:24,3/5/2020 13:36:52,,,,,,,,,,,3/5/2020 12:17:19
3/5/2020,Akyem Banso,3/5/2020 11:49:57,Resupply - Medical,3/5/2020 12:10:04,14635,3/5/2020 12:12:46,226,,5-15418,3/5/2020 12:16:18,Nominal delivery,3/5/2020 12:39:52,3/5/2020 13:04:27,,,,,,,,,,,3/5/2020 11:49:57
3/5/2020,Akrofufu CHPS,3/5/2020 10:45:57,Resupply - Medical,3/5/2020 12:05:55,14543,3/5/2020 12:08:11,228,,5-15432,3/5/2020 12:12:19,Nominal delivery,3/5/2020 12:42:27,3/5/2020 13:13:04,,,,,,,,Nest > Infrastructure > Nest network,,,3/5/2020 10:45:57
3/5/2020,Akrofufu CHPS,3/5/2020 10:45:57,Resupply - Medical,3/5/2020 12:01:45,14646,3/5/2020 12:06:28,250,,5-15430,3/5/2020 12:09:49,Nominal delivery,3/5/2020 12:38:20,3/5/2020 13:07:34,,,,,,,,Nest > Infrastructure > Nest network,,,3/5/2020 10:45:57
3/5/2020,Sankubenase chps (via Sankubenase CHPS),3/5/2020 09:21:40,Resupply - Medical,3/5/2020 09:44:41,14536,3/5/2020 09:49:16,194,,5-15424,3/5/2020 10:07:47,Nominal delivery,3/5/2020 12:19:32,3/5/2020 10:24:25,,,,,,,,Nest > Infrastructure > Nest network,,,3/5/2020 09:21:40
3/5/2020,Sankubenase chps (via Sankubenase CHPS),3/5/2020 09:21:40,Resupply - Medical,3/5/2020 09:44:41,14536,3/5/2020 09:49:16,228,,5-15376,3/5/2020 09:52:28,Nominal delivery,3/5/2020 12:19:32,3/5/2020 09:56:36,,,,,,,,Nest > Infrastructure > Nest network,,,3/5/2020 09:21:40
3/5/2020,Sankubenase chps (via Sankubenase CHPS),3/5/2020 09:21:40,Resupply - Medical,3/5/2020 09:44:41,14536,3/5/2020 09:49:16,194,,,,Nominal delivery,,,,,,,,,,Nest > Infrastructure > Nest network,Software > Software release,,3/5/2020 09:21:40
3/5/2020,Abourso CHPS,3/5/2020 09:19:14,Resupply - Medical,3/5/2020 09:27:19,14545,3/5/2020 09:33:57,172,,5-15375,3/5/2020 09:37:12,Nominal delivery,3/5/2020 10:28:42,3/5/2020 11:12:52,,,,,,,,,,,3/5/2020 09:19:14
3/5/2020,Hawa Memorial Hospital,3/5/2020 08:35:10,Resupply - Medical,3/5/2020 08:47:52,14575,3/5/2020 08:49:36,241,,5-15355,3/5/2020 08:52:30,Nominal delivery,3/5/2020 09:08:36,3/5/2020 09:22:33,,,,,,,,,,,3/5/2020 08:35:10
3/5/2020,Awenare Health Centre,3/5/2020 08:10:02,Emergency - Medical,3/5/2020 08:15:40,14580,3/5/2020 08:19:31,226,,5-15389,3/5/2020 08:23:13,Nominal delivery,3/5/2020 08:47:28,3/5/2020 09:12:54,,,,,,,,,,,3/5/2020 08:10:02
3/5/2020,Awenare Health Centre,3/5/2020 08:10:02,Emergency - Medical,3/5/2020 08:11:45,14603,3/5/2020 08:14:00,249,,5-15384,3/5/2020 08:28:00,Nominal delivery,3/5/2020 08:52:16,3/5/2020 09:17:57,,,,,,,,,,,3/5/2020 08:10:02
3/5/2020,Awenare Health Centre,3/5/2020 08:10:02,Emergency - Medical,3/5/2020 08:11:05,14542,3/5/2020 08:13:26,228,,5-15372,3/5/2020 08:16:33,Nominal delivery,3/5/2020 08:40:48,3/5/2020 09:05:48,,,,,,,,,,,3/5/2020 08:10:02
3/5/2020,Larbikrom CHPS (via Larbikrom HC),3/5/2020 08:04:00,Resupply - Medical,3/5/2020 08:32:40,14537,3/5/2020 08:33:58,202,,5-15370,3/5/2020 08:37:39,Nominal delivery,3/5/2020 09:01:41,3/5/2020 09:27:19,,,,,,,,,,,3/5/2020 08:04:00
3/4/2020,Awenare Health Centre,3/4/2020 18:17:17,Resupply - Medical,3/4/2020 18:17:49,14592,3/4/2020 18:21:33,226,,5-15321,3/4/2020 18:24:42,Mission failure before delivery,,3/4/2020 19:19:28,COULOMB_COUNTER_INOPERATIONAL,,,,,,,,,,3/4/2020 18:17:17
3/4/2020,Dokrokyiwa HC,3/4/2020 16:16:02,Resupply - Medical,3/4/2020 16:22:54,14573,3/4/2020 16:23:53,250,,5-15328,3/4/2020 16:29:09,Nominal delivery,3/4/2020 16:49:15,3/4/2020 17:06:29,,,,,,,,,,,3/4/2020 16:16:02
3/4/2020,Dokrokyiwa HC,3/4/2020 16:16:02,Resupply - Medical,3/4/2020 16:22:32,14588,3/4/2020 16:22:35,249,,5-15293,,Nominal delivery,,,,,,,,,,Nest > Infrastructure > Nest network,Software > Software release,,3/4/2020 16:16:02
3/4/2020,Kwabeng Health Center,3/4/2020 14:53:22,Resupply - Medical,3/4/2020 15:11:04,14647,3/4/2020 15:20:29,249,,5-15296,3/4/2020 15:21:30,Nominal delivery,3/4/2020 16:05:21,3/4/2020 16:26:25,,,,,,,,,,,3/4/2020 14:53:22
3/4/2020,Otuater CHPS,3/4/2020 14:39:38,Resupply - Medical,3/4/2020 17:05:30,14553,3/4/2020 17:05:43,172,,5-15347,3/4/2020 17:30:31,Nominal delivery,3/4/2020 18:20:12,3/4/2020 19:10:34,,,,,,,,,,,3/4/2020 14:39:38
3/4/2020,Otuater CHPS,3/4/2020 14:39:38,Resupply - Medical,3/4/2020 17:03:33,14552,3/4/2020 17:03:39,228,,5-15330,3/4/2020 17:58:15,Nominal delivery,3/4/2020 18:48:14,3/4/2020 19:35:39,,,,,,,,,,,3/4/2020 14:39:38
3/4/2020,Otuater CHPS,3/4/2020 14:39:38,Resupply - Medical,3/4/2020 17:00:35,14590,3/4/2020 17:00:47,229,,5-15329,3/4/2020 17:38:58,Nominal delivery,3/4/2020 18:28:42,3/4/2020 19:16:00,,,,,,,,,,,3/4/2020 14:39:38
3/4/2020,Otuater CHPS,3/4/2020 14:39:38,Resupply - Medical,3/4/2020 16:59:10,14589,3/4/2020 16:59:13,250,,5-15308,3/4/2020 17:34:32,Nominal delivery,3/4/2020 18:25:03,3/4/2020 19:13:36,,,,,,,,,,,3/4/2020 14:39:38
3/4/2020,Otuater CHPS,3/4/2020 14:39:38,Resupply - Medical,3/4/2020 15:14:48,14677,3/4/2020 15:17:05,241,,5-15309,3/4/2020 16:55:01,Nominal delivery,3/4/2020 18:05:44,3/4/2020 17:11:42,,,,,,,,,,,3/4/2020 14:39:38
3/4/2020,Otuater CHPS,3/4/2020 14:39:38,Resupply - Medical,3/4/2020 15:14:48,14677,3/4/2020 15:17:05,241,,,,Nominal delivery,,,,,,,,,,Nest > Infrastructure > Nest network,Software > Software release,,3/4/2020 14:39:38
3/4/2020,Otuater CHPS,3/4/2020 14:39:38,Resupply - Medical,3/4/2020 15:11:14,14253,3/4/2020 15:14:24,172,,5-15327,3/4/2020 15:24:51,Nominal delivery,3/4/2020 16:09:03,3/4/2020 17:03:58,,,,,,,,,,,3/4/2020 14:39:38
